Venue,Date,Time,Race Name,Draw,Form,Last Form,Horse,Jockey,Trainer,Date Last Run,Age,Weight,Beaten Favourite,Course Winner,Distance Winner,Course & Distance Winner,OR,RDB Rating,Race Distance,Runner Count,Class,Going,RPR,Class Change,Weight Diff,WFF Rank,RDB Rank,Handi/Non Handi,Flat/Jump,Surface Type,Top Speed
Sandown,20230707,16:15,Davies Insurance Solutions Gala Stakes (Listed) (Class 1),2,2804-25,5,Saga,R L Moore,J & T Gosden,17,4,9.9,N,N,N,N,106,178,1m 1f 209y,5,1, Good,117,0,4,1,1.0,N,Flat,Turf,92
Sandown,20230707,16:15,Davies Insurance Solutions Gala Stakes (Listed) (Class 1),1,2-23130,0,Notre Belle Bete,W Buick,A M Balding,17,5,9.9,N,N,Y,N,105,154,1m 1f 209y,5,1, Good,117,0,4,2,2.0,N,Flat,Turf,91
Sandown,20230707,16:15,Davies Insurance Solutions Gala Stakes (Listed) (Class 1),4,803-730,0,Certain Lad,Hollie Doyle,Jack Channon,17,7,9.9,N,N,Y,N,105,146,1m 1f 209y,5,1, Good,116,0,4,3,4.0,N,Flat,Turf,109
Sandown,20230707,16:15,Davies Insurance Solutions Gala Stakes (Listed) (Class 1),5,111-240,0,Poker Face,James Doyle,S & E Crisford,17,4,9.9,N,N,Y,N,108,151,1m 1f 209y,5,1, Good,119,0,4,4,3.0,N,Flat,Turf,98
Sandown,20230707,16:15,Davies Insurance Solutions Gala Stakes (Listed) (Class 1),3,53-5200,0,Savvy Victory,Tom Marquand,S P C Woods,17,4,9.9,N,N,Y,N,105,101,1m 1f 209y,5,1, Good,116,0,4,5,5.0,N,Flat,Turf,109
Newton,20230707,16:25,My Wife Is Lovely Handicap Hurdle (Class 4),-,7455FF-,-,Bashful Boy,Jack Tudor,D Pipe,30,7,12.0,N,N,N,N,117,90,2m 5f 122y,8,4, Good,120,0,29,1,7.0,Y,Jump,Turf,97
Newton,20230707,16:25,My Wife Is Lovely Handicap Hurdle (Class 4),-,F9-1212,2,Komedy Kicks,H Cobden,M F Harris,23,4,11.2,N,N,N,N,110,257,2m 5f 122y,8,4, Good,120,0,1,2,2.0,Y,Jump,Turf,79
Newton,20230707,16:25,My Wife Is Lovely Handicap Hurdle (Class 4),-,5/5336-3,3,Tulin,Rex Dingle,A J Honeyball,41,6,11.7,N,N,N,N,110,143,2m 5f 122y,8,4, Good,118,0,-6,3,6.0,Y,Jump,Turf,80
Newton,20230707,16:25,My Wife Is Lovely Handicap Hurdle (Class 4),-,62/75-12,2,Pink Eyed Pedro,Non Runner,D Brace,3,12,11.2,N,N,N,N,105,238,2m 5f 122y,8,4, Good,119,0,-5,4,3.0,Y,Jump,Turf,110
Newton,20230707,16:25,My Wife Is Lovely Handicap Hurdle (Class 4),-,62-P2P1,1,Hunting Percival,Non Runner,Syd Hosie,3,8,11.12,N,N,Y,N,108,298,2m 5f 122y,8,4, Good,115,0,2,5,1.0,Y,Jump,Turf,-
Newton,20230707,16:25,My Wife Is Lovely Handicap Hurdle (Class 4),-,111140-,-,The Height Of Fame,G Sheehan,K Burke,154,6,11.1,N,N,Y,Y,104,165,2m 5f 122y,8,4, Good,118,0,1,6,5.0,Y,Jump,Turf,115
Newton,20230707,16:25,My Wife Is Lovely Handicap Hurdle (Class 4),-,1/4P2-96,6,Runswick Bay,Thomas Bellamy,Miss E C Lavelle,28,8,11.9,N,N,N,N,112,56,2m 5f 122y,8,4, Good,115,-2,19,7,8.0,Y,Jump,Turf,92
Newton,20230707,16:25,My Wife Is Lovely Handicap Hurdle (Class 4),-,499-216,6,Halifax,Conor Ring,G Harris,20,6,11.9,N,N,N,N,112,170,2m 5f 122y,8,4, Good,118,0,-4,8,4.0,Y,Jump,Turf,92
Doncaster,20230707,16:40,Craig Thomas Take Payments Handicap (Class 4),4,331,1,Grand Providence,Hayley Turner,A M Balding,23,3,8.5,N,N,N,N,77,179,2m 109y,5,4, Good,83,1,-8,1,4.0,Y,Flat,Turf,-
Doncaster,20230707,16:40,Craig Thomas Take Payments Handicap (Class 4),1,8304-33,3,Temporize,Oliver Stammers,Charlie Johnston,13,4,9.12,N,N,N,N,81,189,2m 109y,5,4, Good,91,0,7,2,3.0,Y,Flat,Turf,78
Doncaster,20230707,16:40,Craig Thomas Take Payments Handicap (Class 4),5,2007-53,3,Isle Of Sark,Saffie Osborne,J A Osborne,30,5,10.2,N,N,N,N,85,115,2m 109y,5,4, Good,91,0,5,3,5.0,Y,Flat,Turf,71
Doncaster,20230707,16:40,Craig Thomas Take Payments Handicap (Class 4),2,312414-,-,Qoya,Rossa Ryan,A King,45,4,9.12,N,N,N,N,81,202,2m 109y,5,4, Good,88,1,-22,4,2.0,Y,Flat,Turf,67
Doncaster,20230707,16:40,Craig Thomas Take Payments Handicap (Class 4),3,434471,1,Mukha Magic,Robert Tart,Miss Gay Kelleway,15,7,9.6,N,N,Y,N,75,217,2m 109y,5,4, Good,87,1,-3,5,1.0,Y,Flat,Turf,24
Bellewstown,20230707,16:45,Irish EBF Median Sires Series (C & G) Maiden,12,9,9,Warnie,D McMonagle,J P O'Brien,13,2,9.1,N,N,N,N,-,73,7f 175y,12,-, Yielding,103,0,-4,1,7.0,N,Flat,Turf,72
Bellewstown,20230707,16:45,Irish EBF Median Sires Series (C & G) Maiden,5,9,9,Kayson Cian,G P Brouder,P McCreery,14,2,9.5,N,N,N,N,-,73,7f 175y,12,-, Yielding,31,0,-2,2,5.0,N,Flat,Turf,-
Bellewstown,20230707,16:45,Irish EBF Median Sires Series (C & G) Maiden,11,52,2,Harry The Rogue,A J Slattery,A Slattery,14,2,8.13,N,N,N,N,-,172,7f 175y,12,-, Yielding,90,0,-1,3,1.0,N,Flat,Turf,46
Bellewstown,20230707,16:45,Irish EBF Median Sires Series (C & G) Maiden,6,-,-,Chou Chou,J A Powell,N Meade,42,2,8.13,N,N,N,N,-,14,7f 175y,12,-, Yielding,73,0,0,4,11.0,N,Flat,Turf,30
Bellewstown,20230707,16:45,Irish EBF Median Sires Series (C & G) Maiden,4,3,3,State's Evidence,G F Carroll,G M Lyons,14,2,9.5,Y,N,N,N,-,128,7f 175y,12,-, Yielding,90,0,-3,5,2.0,N,Flat,Turf,-
Bellewstown,20230707,16:45,Irish EBF Median Sires Series (C & G) Maiden,9,04,4,Vangelis,R P Whelan,J Davison,14,2,9.1,N,N,N,N,-,123,7f 175y,12,-, Yielding,88,0,-3,6,3.0,N,Flat,Turf,-
Bellewstown,20230707,16:45,Irish EBF Median Sires Series (C & G) Maiden,1,50,0,Dandy Lichious,J Kearney,G M Lyons,34,2,9.5,N,N,N,N,-,82,7f 175y,12,-, Yielding,67,0,4,7,4.0,N,Flat,Turf,12
Bellewstown,20230707,16:45,Irish EBF Median Sires Series (C & G) Maiden,8,-,-,The Man Above,Neve Bennett,J P Fahey,19,2,9.1,N,N,N,N,-,67,7f 175y,12,-, Yielding,48,0,1,8,8.0,N,Flat,Turf,-
Bellewstown,20230707,16:45,Irish EBF Median Sires Series (C & G) Maiden,2,-,-,Redondo,J A Heffernan,J Halley,14,2,9.5,N,N,N,N,-,73,7f 175y,12,-, Yielding,0,0,4,9,6.0,N,Flat,Turf,-
Bellewstown,20230707,16:45,Irish EBF Median Sires Series (C & G) Maiden,3,-,-,Cill Mocheallog,W J Lee,P Twomey,-,2,9.5,N,N,N,N,-,46,7f 175y,12,-, Yielding,0,0,0,10,9.0,N,Flat,Turf,-
Bellewstown,20230707,16:45,Irish EBF Median Sires Series (C & G) Maiden,7,-,-,So Diligent,J J G Ryan,T G McCourt,-,2,9.3,N,N,N,N,-,46,7f 175y,12,-, Yielding,0,0,0,11,10.0,N,Flat,Turf,-
Bellewstown,20230707,16:45,Irish EBF Median Sires Series (C & G) Maiden,10,-,-,Captain Maverick,C D Hayes,D K Weld,-,2,8.11,N,N,N,N,-,14,7f 175y,12,-, Yielding,0,0,0,12,12.0,N,Flat,Turf,-
Sandown,20230707,16:50,Davies Group Handicap (Class 4),5,632,2,Liable,R L Moore,Sir Michael Stoute,24,3,9.3,N,N,N,N,79,206,1m 6f,13,4, Good,80,1,-4,1,3.0,Y,Flat,Turf,56
Sandown,20230707,16:50,Davies Group Handicap (Class 4),9,863,3,Seahouses,Rob Hornby,R M Beckett,14,3,9.2,N,N,N,N,78,155,1m 6f,13,4, Good,87,0,2,2,8.0,Y,Flat,Turf,66
Sandown,20230707,16:50,Davies Group Handicap (Class 4),2,331-683,3,Militry Decoration,K T O'Neill,C Poulton,28,8,9.9,N,N,Y,N,71,133,1m 6f,13,4, Good,82,1,4,3,11.0,Y,Flat,Turf,76
Sandown,20230707,16:50,Davies Group Handicap (Class 4),12,573311,1,Further Measure,L P Keniry,S Kirk,18,6,9.9,N,N,Y,N,71,296,1m 6f,13,4, Good,82,1,3,4,1.0,Y,Flat,Turf,64
Sandown,20230707,16:50,Davies Group Handicap (Class 4),10,768-006,6,Sea Appeal,George Rooke,R Hughes,20,5,9.1,N,N,Y,N,72,152,1m 6f,13,4, Good,86,0,4,5,9.0,Y,Flat,Turf,55
Sandown,20230707,16:50,Davies Group Handicap (Class 4),13,5-446,6,Balboa,David Egan,J A Osborne,116,3,8.8,N,N,N,N,70,84,1m 6f,13,4, Good,80,1,-12,6,13.0,Y,Flat,Turf,-
Sandown,20230707,16:50,Davies Group Handicap (Class 4),7,3-00737,7,Star Caliber,Jim Crowley,Mrs A J Perrett,14,5,10.1,N,N,N,N,77,106,1m 6f,13,4, Good,80,0,9,7,12.0,Y,Flat,Turf,71
Sandown,20230707,16:50,Davies Group Handicap (Class 4),6,041119-,-,He's A Latchico,T P Queally,G L Moore,21,5,10.2,N,N,N,N,78,145,1m 6f,13,4, Good,80,1,-22,8,10.0,Y,Flat,Turf,29
Sandown,20230707,16:50,Davies Group Handicap (Class 4),1,546-231,1,Lionella,Hollie Doyle,A King,21,3,8.6,N,N,N,Y,68,258,1m 6f,13,4, Good,79,1,-8,9,2.0,Y,Flat,Turf,62
Sandown,20230707,16:50,Davies Group Handicap (Class 4),4,9830-42,2,Miss Cynthia,L Morris,Sir Mark Prescott,7,3,8.9,N,N,N,N,71,160,1m 6f,13,4, Good,91,1,-8,10,6.0,Y,Flat,Turf,78
Sandown,20230707,16:50,Davies Group Handicap (Class 4),8,462-733,3,Haarar,James Doyle,M L W Bell,36,4,9.12,N,N,N,N,74,162,1m 6f,13,4, Good,86,1,3,11,5.0,Y,Flat,Turf,33
Sandown,20230707,16:50,Davies Group Handicap (Class 4),11,020-352,2,Motazzen,P Cosgrave,George Baker,30,5,10.2,N,N,N,N,78,155,1m 6f,13,4, Good,83,1,3,12,7.0,Y,Flat,Turf,72
Sandown,20230707,16:50,Davies Group Handicap (Class 4),3,521-652,2,Percy Jones,Billy Loughnane,D M Loughnane,20,4,10.0,N,N,N,N,76,178,1m 6f,13,4, Good,82,0,7,13,4.0,Y,Flat,Turf,62
Newton,20230707,17:00,William Hill Leading Racecourse Bookmaker Handicap Chase (Class 4),-,633PP-F,F,Danny Whizzbang,H Cobden,M F Harris,45,10,11.12,N,N,Y,N,113,218,3m 1f 170y,5,4, Good,121,-1,15,1,3.0,Y,Jump,Turf,69
Newton,20230707,17:00,William Hill Leading Racecourse Bookmaker Handicap Chase (Class 4),-,55P1-52,2,Investment Manager,Brendan Powell,Joe Tizzard,30,7,11.9,N,Y,N,N,110,181,3m 1f 170y,5,4, Good,124,0,-4,2,4.0,Y,Jump,Turf,113
Newton,20230707,17:00,William Hill Leading Racecourse Bookmaker Handicap Chase (Class 4),-,11/UPP-3,3,O'Faolains Lad,Dylan Kitts,Mrs R Ford,46,9,10.2,N,N,N,Y,84,253,3m 1f 170y,5,4, Good,113,1,-11,3,1.0,Y,Jump,Turf,62
Newton,20230707,17:00,William Hill Leading Racecourse Bookmaker Handicap Chase (Class 4),-,P30-7V2,2,D'jango,Jack Tudor,D Pipe,36,10,11.4,N,N,N,N,105,111,3m 1f 170y,5,4, Good,125,0,-2,4,5.0,Y,Jump,Turf,80
Newton,20230707,17:00,William Hill Leading Racecourse Bookmaker Handicap Chase (Class 4),-,P242P4-,-,Mr Mafia,S Bowen,M Keighley,241,14,12.0,N,N,Y,Y,115,250,3m 1f 170y,5,4, Good,124,-1,2,5,2.0,Y,Jump,Turf,105
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,3P4-P42,2,Master Splinter,Mr B Dunleavy,Mary Ellen Doyle,35,6,11.12,N,N,N,N,-,206,2m 4f 150y,17,-, Good,119,0,8,1,5.0,N,Jump,Turf,102
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,22228-2,2,Littlefoot,L A McKenna,M A Molloy,42,5,11.12,N,N,N,N,-,155,2m 4f 150y,17,-, Good,120,0,11,2,9.0,N,Jump,Turf,104
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,30-24,4,Valsorpresa,J W Kennedy,G Elliott,35,5,11.12,Y,N,N,N,-,205,2m 4f 150y,17,-, Good,120,0,13,3,6.0,N,Jump,Turf,61
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,2353-22,2,Suttons Hill,D F O'Regan,R O'Brien,32,6,11.12,Y,N,N,N,110,251,2m 4f 150y,17,-, Good,119,0,0,4,1.0,N,Jump,Turf,107
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,7UP-9P,P,Lucky Two,D J O'Keeffe,T Gibney,19,7,11.12,N,N,N,N,-,73,2m 4f 150y,17,-, Good,68,0,8,5,13.0,N,Jump,Turf,50
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,33-3,3,Chrisco,P Townend,W P Mullins,24,5,11.12,Y,N,N,N,-,183,2m 4f 150y,17,-, Good,113,0,0,6,7.0,N,Jump,Turf,98
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,PU23-54,4,Sarah Beara,C M Quirke,S Curling,16,5,11.5,N,N,N,N,-,165,2m 4f 150y,17,-, Good,101,0,8,7,8.0,N,Jump,Turf,79
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,P6-7170,0,Blue In The West,Reserve 2,E F Gallagher,18,6,11.12,N,N,N,N,-,80,2m 4f 150y,17,-, Good,103,0,0,8,12.0,N,Jump,Turf,53
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,90-P0,0,Iguis,J P Shinnick,Paul Traynor,35,5,11.12,N,N,N,N,-,60,2m 4f 150y,17,-, Good,55,0,12,9,17.0,N,Jump,Turf,-
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,23/4P-57,7,Glory Liss,P T Enright,T O'Brien,42,6,11.5,N,N,N,N,-,97,2m 4f 150y,17,-, Good,108,0,-2,10,11.0,N,Jump,Turf,61
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,33656-5,5,Sixhandsinmypocket,G Brouder,C O'Dwyer,24,6,11.12,N,N,N,N,101,137,2m 4f 150y,17,-, Good,108,0,2,11,10.0,N,Jump,Turf,70
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,9,9,Don't Tell Tiny,Reserve 1,D Cullen,27,5,11.12,N,N,N,N,-,73,2m 4f 150y,17,-, Good,0,0,5,12,14.0,N,Jump,Turf,-
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,40-23,3,Chiefs Kingdom,S F O'Keeffe,P Nolan,33,5,11.12,Y,N,N,N,-,210,2m 4f 150y,17,-, Good,122,0,0,13,4.0,N,Jump,Turf,89
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,5/59-023,3,Fancy A Cosmo,D Meyler,R P Cody,26,6,11.12,Y,N,N,N,104,224,2m 4f 150y,17,-, Good,124,0,15,14,3.0,N,Jump,Turf,86
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,F/FP1-3,3,U Asking Me,J J Slevin,E Doyle,16,6,11.12,N,N,N,N,-,235,2m 4f 150y,17,-, Good,88,0,8,15,2.0,N,Jump,Turf,-
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,955P0-9,9,Coco Lightning,B W Harvey,T P O'Connor,56,6,11.5,N,N,N,N,87,61,2m 4f 150y,17,-, Good,113,0,5,16,15.0,N,Jump,Turf,75
Wexford,20230707,17:05,Shamrock Enterprises Maiden Hurdle,-,PP-,-,Johns Wood,Reserve 3,T J Nagle-Jr,215,6,11.12,N,N,N,N,-,61,2m 4f 150y,17,-, Good,0,0,-2,17,16.0,N,Jump,Turf,-
Beverley,20230707,17:10,Gringo Found One Too Good Memorial EBF Fillies' Novice Stakes (GBB Race) (Class 4),2,32,2,Ziggy's Queen,O J Orr,R A Fahey,16,2,9.2,N,N,N,N,-,217,5f,9,4, Good To Firm,90,1,0,1,1.0,N,Flat,Turf,57
Beverley,20230707,17:10,Gringo Found One Too Good Memorial EBF Fillies' Novice Stakes (GBB Race) (Class 4),7,95,5,Mammy,Dylan Hogan,M L W Bell,16,2,9.2,N,N,N,N,-,103,5f,9,4, Good To Firm,77,1,0,2,4.0,N,Flat,Turf,42
Beverley,20230707,17:10,Gringo Found One Too Good Memorial EBF Fillies' Novice Stakes (GBB Race) (Class 4),6,-,-,Mecca's Duchess,Phil Dennis,M Dods,21,2,9.2,N,N,N,N,-,67,5f,9,4, Good To Firm,69,-2,2,3,7.0,N,Flat,Turf,60
Beverley,20230707,17:10,Gringo Found One Too Good Memorial EBF Fillies' Novice Stakes (GBB Race) (Class 4),1,4,4,Lady Nunthorpe,P Mulrennan,B Smart,35,2,9.2,N,N,N,N,-,96,5f,9,4, Good To Firm,54,-1,3,4,5.0,N,Flat,Turf,19
Beverley,20230707,17:10,Gringo Found One Too Good Memorial EBF Fillies' Novice Stakes (GBB Race) (Class 4),5,52,2,Game Breaker,J F Egan,R M Beckett,17,2,9.2,Y,N,N,N,-,198,5f,9,4, Good To Firm,86,1,1,5,2.0,N,Flat,Turf,70
Beverley,20230707,17:10,Gringo Found One Too Good Memorial EBF Fillies' Novice Stakes (GBB Race) (Class 4),8,5,5,Stage Door,Ben Robinson,D O'Meara,78,2,9.2,N,N,N,N,-,82,5f,9,4, Good To Firm,66,1,0,6,6.0,N,Flat,Turf,32
Beverley,20230707,17:10,Gringo Found One Too Good Memorial EBF Fillies' Novice Stakes (GBB Race) (Class 4),9,84,4,Rocket Money,C Lee,K R Burke,17,2,9.2,N,N,N,N,-,117,5f,9,4, Good To Firm,72,1,0,7,3.0,N,Flat,Turf,52
Beverley,20230707,17:10,Gringo Found One Too Good Memorial EBF Fillies' Novice Stakes (GBB Race) (Class 4),3,-,-,Inns Of York,Rowan Scott,N Tinkler,-,2,9.2,N,N,N,N,-,46,5f,9,4, Good To Firm,0,0,0,8,8.0,N,Flat,Turf,-
Beverley,20230707,17:10,Gringo Found One Too Good Memorial EBF Fillies' Novice Stakes (GBB Race) (Class 4),4,-,-,Queens Road Revue,D Allan,T D Easterby,-,2,9.2,N,N,N,N,-,46,5f,9,4, Good To Firm,0,0,0,9,9.0,N,Flat,Turf,-
Doncaster,20230707,17:15,Ali Adla Takepayments Fillies' Handicap (Class 5),9,435-41,1,Alseeyerthere,P J McDonald,Steph Hollinshead,14,5,9.1,N,N,Y,N,63,281,7f 6y,9,5, Good,81,1,8,1,2.0,Y,Flat,Turf,51
Doncaster,20230707,17:15,Ali Adla Takepayments Fillies' Handicap (Class 5),8,003-906,6,She's The Danger,Lewis Edmunds,S R Bowring,34,4,9.5,N,N,N,Y,58,147,7f 6y,9,5, Good,77,1,1,2,8.0,Y,Flat,Turf,51
Doncaster,20230707,17:15,Ali Adla Takepayments Fillies' Handicap (Class 5),7,7-74112,2,Kimnkate,Connor Planas,R Hughes,5,3,9.9,Y,N,Y,N,64,277,7f 6y,9,5, Good,85,0,5,3,3.0,Y,Flat,Turf,70
Doncaster,20230707,17:15,Ali Adla Takepayments Fillies' Handicap (Class 5),3,205-123,3,Coaxing,Connor Beasley,T D Barron,14,4,9.1,N,N,Y,N,63,283,7f 6y,9,5, Good,75,1,-1,4,1.0,Y,Flat,Turf,43
Doncaster,20230707,17:15,Ali Adla Takepayments Fillies' Handicap (Class 5),1,0-78827,7,Woodlands Charm,Faye McManoman,N Tinkler,15,4,9.12,N,N,N,N,65,168,7f 6y,9,5, Good,77,1,2,5,6.0,Y,Flat,Turf,48
Doncaster,20230707,17:15,Ali Adla Takepayments Fillies' Handicap (Class 5),5,6261,1,Dance Angel,Jason Watson,D O'Meara,27,3,9.7,N,N,Y,N,68,237,7f 6y,9,5, Good,71,0,10,6,4.0,Y,Flat,Turf,42
Doncaster,20230707,17:15,Ali Adla Takepayments Fillies' Handicap (Class 5),6,617188,8,Vasilissa,Rossa Ryan,R Hannon,28,3,9.8,N,N,Y,N,69,84,7f 6y,9,5, Good,74,0,-1,7,9.0,Y,Flat,Turf,56
Doncaster,20230707,17:15,Ali Adla Takepayments Fillies' Handicap (Class 5),2,375-62,2,Belinda Bell,D Nolan,R A Fahey,14,3,9.8,N,N,N,N,69,169,7f 6y,9,5, Good,75,0,6,8,5.0,Y,Flat,Turf,14
Doncaster,20230707,17:15,Ali Adla Takepayments Fillies' Handicap (Class 5),4,421940,0,So Chic,Dane O'Neill,C Hills,49,3,9.4,N,N,Y,N,65,150,7f 6y,9,5, Good,74,0,-1,9,7.0,Y,Flat,Turf,25
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),9,388-235,5,Fastman,D McMonagle,J C McConnell,15,7,10.2,Y,N,N,Y,70,196,7f 175y,18,-, Good,76,0,3,1,5.0,Y,Flat,Turf,68
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),11,700114,4,Little Jo,D W O'Connor,J C McConnell,48,9,10.1,N,N,Y,N,69,219,7f 175y,18,-, Good,75,0,9,2,3.0,Y,Flat,Turf,57
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),5,316718,8,Arch Enemy,J Kearney,P Magee,13,4,9.13,N,N,Y,N,67,233,7f 175y,18,-, Good,77,0,9,3,2.0,Y,Flat,Turf,58
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),17,00/929-0,0,Turbine,J A Heffernan,H D McGuigan,15,10,9.12,N,N,N,N,66,61,7f 175y,18,-, Good,79,0,-1,4,15.0,Y,Flat,Turf,68
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),2,713-045,5,Finke River,Reserve 2,J McAuley,1,4,9.2,N,N,N,N,56,146,7f 175y,18,-, Good,77,0,-8,5,9.0,Y,Flat,Turf,45
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),16,0R405-0,0,Adapt To Dan,Cillian McConnell,L Smyth,13,7,9.12,N,N,Y,Y,66,173,7f 175y,18,-, Good,76,0,5,6,7.0,Y,Flat,Turf,15
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),14,590-008,8,Monzoon,M P Sheehy,R O'Sullivan,9,6,9.13,N,N,Y,N,67,128,7f 175y,18,-, Good,76,0,10,7,11.0,Y,Flat,Turf,35
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),15,043502,2,The Bog Bank,J J G Ryan,T G McCourt,1,6,9.7,N,N,Y,Y,61,218,7f 175y,18,-, Good,77,0,0,8,4.0,Y,Flat,Turf,57
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),1,000095,5,Above It All,Reserve 3,J C McConnell,1,4,9.2,N,N,N,N,56,96,7f 175y,18,-, Good,76,0,-2,9,13.0,Y,Flat,Turf,51
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),7,33756-0,0,Pilbara Gold,R P Whelan,A Kinirons,40,4,10.1,N,N,N,N,69,53,7f 175y,18,-, Good,76,0,12,10,16.0,Y,Flat,Turf,44
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),18,909226,6,Breezy Zoff,R Whearty,G P Cromwell,1,4,9.7,N,N,N,N,61,182,7f 175y,18,-, Good,79,0,-5,11,6.0,Y,Flat,Turf,66
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),10,47-0846,6,Imposing Supreme,G M Ryan,T Gibney,7,7,10.1,N,N,Y,N,69,155,7f 175y,18,-, Good,73,0,2,12,8.0,Y,Flat,Turf,63
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),3,46-0011,1,Chestnutter,C D Hayes,N Meade,2,4,10.5,N,N,N,N,66,234,7f 175y,18,-, Good,76,0,11,13,1.0,Y,Flat,Turf,53
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),13,33599-0,0,The Blue Panther,Siobhan Rutledge,James Andrew Fahey,15,5,10.0,N,Y,Y,N,68,113,7f 175y,18,-, Good,78,0,9,14,12.0,Y,Flat,Turf,69
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),6,0000-70,0,Cannes Do,R C Colgan,P Byrne,15,4,9.5,N,N,N,N,59,73,7f 175y,18,-, Good,76,0,-8,15,14.0,Y,Flat,Turf,50
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),12,87-00,0,Below Deck,Reserve 1,L Comer,14,3,8.9,N,N,N,N,57,34,7f 175y,18,-, Good,70,0,-7,16,18.0,Y,Flat,Turf,25
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),8,8-06050,0,Punk Poet,B M Coen,E Lynam,67,6,9.13,N,N,Y,N,67,137,7f 175y,18,-, Good,70,0,3,17,10.0,Y,Flat,Turf,5
Bellewstown,20230707,17:20,Grimme Ireland Handicap (47-70),4,0/480,0,The Shootlist,N M Crosse,L Comer,58,6,9.11,N,N,N,N,65,47,7f 175y,18,-, Good,78,0,-1,18,17.0,Y,Flat,Turf,18
Sandown,20230707,17:25,Vintage Acquisitions Whisky Chaser Handicap (Female Amateur Jockeys) (Class 5),3,593-611,1,Marsh Benham,Miss Serena Brotherton,George Baker,28,4,10.9,N,N,Y,N,70,288,1m,12,5, Good,66,1,12,1,1.0,Y,Jump,Turf,46
Sandown,20230707,17:25,Vintage Acquisitions Whisky Chaser Handicap (Female Amateur Jockeys) (Class 5),2,00-2827,7,Brunel Charm,Miss Taryn Langley,R Hughes,71,6,10.9,N,N,N,N,70,111,1m,12,5, Good,74,-1,15,2,8.0,Y,Jump,Turf,-
Sandown,20230707,17:25,Vintage Acquisitions Whisky Chaser Handicap (Female Amateur Jockeys) (Class 5),12,01-1338,8,Goldsmith,Miss Fern O'Brien,Alice Haynes,71,4,10.8,N,N,N,N,69,55,1m,12,5, Good,70,-1,19,3,12.0,Y,Jump,Turf,4
Sandown,20230707,17:25,Vintage Acquisitions Whisky Chaser Handicap (Female Amateur Jockeys) (Class 5),11,24004-8,8,Keeper's Choice,Miss Kayla Ruddy,A Wintle,42,9,10.1,N,Y,Y,N,62,161,1m,12,5, Good,75,1,3,4,5.0,Y,Jump,Turf,72
Sandown,20230707,17:25,Vintage Acquisitions Whisky Chaser Handicap (Female Amateur Jockeys) (Class 5),9,20-8867,7,My Mate Ted,Non Runner,R A Teal,30,4,10.6,Y,N,Y,N,67,87,1m,12,5, Good,71,0,8,5,10.0,Y,Jump,Turf,59
Sandown,20230707,17:25,Vintage Acquisitions Whisky Chaser Handicap (Female Amateur Jockeys) (Class 5),5,5-54178,8,Gavi Di Gavi,Miss Georgia King,A King,22,8,9.11,N,N,Y,N,58,104,1m,12,5, Good,68,0,-2,6,9.0,Y,Jump,Turf,62
Sandown,20230707,17:25,Vintage Acquisitions Whisky Chaser Handicap (Female Amateur Jockeys) (Class 5),4,656212,2,Roman Dynasty,Miss Becky Smith,Joseph Parr,1,5,10.1,Y,N,Y,N,66,280,1m,12,5, Good,72,0,10,7,2.0,Y,Jump,Turf,62
